"","Set_ID","Name","Year","Theme","Theme_Group","Subtheme","Category","Packaging","Num_Instructions","Availability","Pieces","Minifigures","Owned","Rating","USD_MSRP","Total_Quantity","Current_Price"
"195","7730-1","Electric Goods Train Set",1980,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",516,2,480,0,NA,0,NA
"196","7740-1","Inter-City Passenger Train Set",1980,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",786,10,1274,4.7,NA,0,NA
"197","7750-1","Steam Engine with Tender",1980,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",263,2,384,0,NA,0,NA
"198","7760-1","Diesel Shunter Locomotive",1980,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",150,2,559,4.5,NA,0,NA
"199","7810-1","Push-Along Steam Engine",1980,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",97,1,429,0,NA,0,NA
"200","7814-1","Crane Wagon",1980,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",113,2,679,0,NA,0,NA
"201","7816-1","Shell Tanker Wagon",1980,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",120,1,559,0,NA,1,189.99
"202","7818-1","Passenger Coach",1980,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",114,2,585,4,NA,1,347.32
"203","7820-1","Mail Van",1980,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",212,2,640,4.3,NA,0,NA
"204","7822-1","Railway Station",1980,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",384,3,806,4.1,NA,1,389.99
"205","7834-1","Level Crossing",1980,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",91,1,996,4,NA,0,NA
"206","333-1","Basic Set",1981,"Basic","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",98,2,240,0,NA,0,NA
"207","355-2","Universal Building Set",1981,"Basic","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",181,2,218,0,NA,0,NA
"208","366-1","Basic Building Set",1981,"Basic","Basic",NA,"Normal","Box",0,"{Not specified}",184,2,121,0,NA,0,NA
"209","544-1","Basic Building Set, 5+",1981,"Basic","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",141,1,613,0,NA,0,NA
"210","555-2","Basic Building Set, 5+",1981,"Basic","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",246,2,692,4.1,NA,0,NA
"211","566-1","Basic Building Set, 5+",1981,"Basic","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",288,2,325,0,NA,0,NA
"212","577-1","Basic Building Set, 5+",1981,"Basic","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",384,2,255,0,NA,0,NA
"213","1064-1","Dacta Buildings",1981,"Dacta","Educational",NA,"Normal","{Not specified}",0,"{Not specified}",396,6,47,0,NA,0,NA
"214","2330-1","Basic Set",1981,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",9,1,51,0,NA,0,NA
"215","2340-1","Basic Set",1981,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",17,1,25,0,NA,0,NA
"216","2350-1","Basic Building Set",1981,"Duplo","Pre-school",NA,"Normal","Box",0,"{Not specified}",22,2,62,0,NA,0,NA
"217","2360-1","Basic Set",1981,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",32,3,23,0,NA,0,NA
"218","2370-1","Basic Set",1981,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",45,4,28,0,NA,0,NA
"219","2624-1","Helicopter",1981,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",2,1,45,0,NA,0,NA
"220","2644-1","Service Station",1981,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",14,2,39,0,NA,0,NA
"221","3601-1","Elton Elephant",1981,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",6,1,485,0,NA,0,NA
"222","3603-1","Boris Bulldog and Mailbox",1981,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",5,1,644,0,NA,0,NA
"223","3615-1","Percy Pig",1981,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",4,1,269,0,NA,0,NA
"224","3628-1","Perry Panda and Chester Chimp",1981,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",3,2,426,0,NA,0,NA
"225","3629-1","Barney Bear",1981,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",16,1,466,0,NA,0,NA
"226","3635-1","Bonnie Bunny's Camper",1981,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",25,1,449,0,NA,0,NA
"227","6075-2","Castle",1981,"Castle","Historical","Classic","Normal","Box",0,"Retail - limited",767,14,1009,4.7,NA,0,NA
"228","6077-1","Knight's Procession",1981,"Castle","Historical","Classic","Normal","Box",0,"Retail - limited",48,6,813,0,NA,0,NA
"229","6083-1","Knight's Joust",1981,"Castle","Historical","Classic","Normal","Box",1,"Retail - limited",211,6,552,0,NA,0,NA
"230","6365-1","Summer Cottage",1981,"Town","Modern day","Leisure","Normal","Box",0,"Retail",144,1,1818,4.2,NA,0,NA
"231","6382-1","Fire Station",1981,"Town","Modern day","Fire","Normal","Box",0,"Retail",390,4,4046,4.3,NA,0,NA
"232","6383-1","Public Works Center",1981,"Town","Modern day","Maintenance","Normal","Box",0,"Retail - limited",421,4,690,4.6,NA,0,NA
"233","6600-1","Police Patrol",1981,"Town","Modern day","Classic","Normal","Box",0,"Retail - limited",23,1,716,0,NA,1,79
"234","6602-1","Fire Unit I",1981,"Town","Modern day","Classic","Normal","Box",1,"Retail - limited",29,1,540,0,NA,0,NA
"235","6610-1","Gas Pumps",1981,"Town","Modern day","Shops and Services","Normal","Box",0,"Retail",29,1,1891,3.6,NA,0,NA
"236","6611-1","Fire Chief's Car",1981,"Town","Modern day","Fire","Normal","Box",0,"Retail",20,1,3615,3.4,NA,0,NA
"237","6629-1","Ambulance",1981,"Town","Modern day","Medical","Normal","Box",0,"Retail",39,1,2658,3.4,NA,0,NA
"238","6630-1","Bucket Loader",1981,"Town","Modern day","Construction","Normal","Box",0,"Retail",34,1,2894,3.6,NA,0,NA
"239","6650-1","Fire and Rescue Van",1981,"Town","Modern day","Fire","Normal","Box",0,"Retail",46,1,3451,3.8,NA,0,NA
"240","6680-1","Ambulance",1981,"Town","Modern day","Medical","Normal","Box",0,"Retail",63,2,2994,3.9,NA,0,NA
"241","6681-1","Police Van",1981,"Town","Modern day","Police","Normal","Box",0,"Retail",82,1,2824,3.7,NA,0,NA
"242","6691-1","Red Cross Helicopter",1981,"Town","Modern day","Medical","Normal","Box",0,"Retail",107,2,1758,3.9,NA,0,NA
"243","6801-1","Moon Buggy",1981,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",22,1,4694,3.9,NA,0,NA
"244","6822-1","Space Digger",1981,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",33,1,5424,3.6,NA,0,NA
"245","6842-1","Small Space Shuttle Craft",1981,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",46,1,5051,3.5,NA,0,NA
"246","6870-1","Space Probe Launcher",1981,"Space","Action/Adventure","Classic","Normal","Box",0,"Retail",52,1,4320,3.8,NA,0,NA
"247","6927-1","All-Terrain Vehicle",1981,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",170,2,3990,4.4,NA,0,NA
"248","6929-1","Starfleet Voyager",1981,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",242,1,4136,4.3,NA,0,NA
"249","7725-1","Electric Passenger Train Set",1981,"Trains","Modern day","4.5/12V","Normal","{Not specified}",0,"{Not specified}",485,1,757,4.3,NA,0,NA
"250","14-1","Space Mini-Figures",1982,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",24,4,39,0,NA,0,NA
"251","599-1","Basic Building Set, 5+",1982,"Basic","Basic",NA,"Normal","{Not specified}",0,"{Not specified}",748,3,62,0,NA,0,NA
"252","1066-1","Little People with Accessories",1982,"Dacta","Educational","Town","Normal","{Not specified}",0,"{Not specified}",138,36,50,0,NA,0,NA
"253","1590-2","Breakdown Assistance",1982,"Town","Modern day","Special","Normal","Box",0,"Promotional",233,4,488,0,NA,0,NA
"254","1600-1","Pampers Gift Pack",1982,"Duplo","Pre-school",NA,"Normal","Box",0,"Retail - limited",5,1,25,0,NA,0,NA
"255","2622-1","Little Plane",1982,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",2,1,57,0,NA,0,NA
"256","2635-1","Fire Engine",1982,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",4,1,40,0,NA,0,NA
"257","2641-1","Barnyard",1982,"Duplo","Pre-school",NA,"Normal","Box",0,"Retail - limited",21,1,23,0,NA,0,NA
"258","2642-1","Living Room",1982,"Duplo","Pre-school",NA,"Normal","Box",0,"Retail",26,4,27,0,NA,0,NA
"259","2648-1","Play-Box Home and Garage",1982,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",18,2,26,0,NA,0,NA
"260","3654-1","Lisa Lamb's House",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",32,1,527,0,NA,0,NA
"261","3666-1","Billy Bear and Mortimer Mouse's  Service Station",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",28,2,247,0,NA,0,NA
"262","3667-1","Pat and Freddy's Shop",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",58,2,352,0,NA,0,NA
"263","3669-1","Fire Station",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",33,3,207,0,NA,0,NA
"264","3672-1","The Motel",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",60,3,179,0,NA,0,NA
"265","3678-1","Lionel Lion's Lodge",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",123,4,148,0,NA,0,NA
"266","3695-1","Figure collection",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",NA,80,20,0,NA,0,NA
"267","3701-1","Charlie Cat the fisherman",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",2,1,419,0,NA,0,NA
"268","3703-1","Peter Pig the Cook",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",2,1,350,0,NA,0,NA
"269","3704-1","Marjorie Mouse",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",2,1,406,0,NA,0,NA
"270","3706-1","Ernie Elephant",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",2,1,454,0,NA,0,NA
"271","3707-1","Clara Cow",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",2,1,385,0,NA,0,NA
"272","3708-1","Rufus Rabbit",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",3,1,500,0,NA,0,NA
"273","3781-1","Maximillian Mouse",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",4,1,357,0,NA,0,NA
"274","3782-1","Paul Parrot",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",4,1,515,0,NA,0,NA
"275","3784-1","Hugo Hog the Tinker",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",4,1,265,0,NA,0,NA
"276","3786-1","Boris Bulldog",1982,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",8,1,487,0,NA,0,NA
"277","4005-1","Tug Boat",1982,"Boats","Modern day",NA,"Normal","Box",0,"Retail",66,1,2360,4.1,NA,0,NA
"278","4015-1","Freighter",1982,"Boats","Modern day",NA,"Normal","Box",0,"Retail",80,2,1732,4.1,NA,0,NA
"279","4025-1","Fire Boat",1982,"Boats","Modern day",NA,"Normal","Box",0,"Retail",150,3,1377,4,NA,0,NA
"280","6302-1","Mini-Figure Set",1982,"Town","Modern day","Accessories","Normal","Box",0,"Retail",25,6,1090,4.3,NA,0,NA
"281","6308-1","Policemen",1982,"Town","Modern day","Accessories","Normal","Box",0,"Retail",20,4,245,0,NA,0,NA
"282","6362-1","Post Office",1982,"Town","Modern day","Postal","Normal","Box",0,"Retail",133,1,2835,4.3,NA,0,NA
"283","6372-1","Town House",1982,"Town","Modern day","Leisure","Normal","Box",0,"Retail",217,2,2000,4.2,NA,0,NA
"284","6607-1","Service Truck",1982,"Town","Modern day","Maintenance","Normal","Box",0,"Retail",20,1,2457,3.4,NA,0,NA
"285","6608-1","Tractor",1982,"Town","Modern day","Maintenance","Normal","Box",0,"Retail",21,1,2432,3.3,NA,0,NA
"286","6651-1","Mail Truck",1982,"Town","Modern day","Postal","Normal","Box",0,"Retail",47,1,3716,3.8,NA,0,NA
"287","6653-1","Highway Maintenance Truck",1982,"Town","Modern day","Maintenance","Normal","Box",0,"Retail",56,1,3715,3.7,NA,0,NA
"288","6685-1","Fire Copter 1",1982,"Town","Modern day","Fire","Normal","Box",0,"Retail",99,1,3560,4,NA,0,NA
"289","6880-1","Surface Explorer",1982,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",82,1,4297,4,NA,0,NA
"290","6890-1","Cosmic Cruiser",1982,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",115,1,3466,4.4,NA,0,NA
"291","6950-1","Mobile Rocket Transport",1982,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",209,2,3304,4.5,NA,0,NA
"292","710-3","Basic Building Set, 7+",1983,"Basic","Basic",NA,"Normal","Box",0,"{Not specified}",364,2,218,0,NA,0,NA
"293","1593-1","Super Model Building Instructions",1983,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",313,2,565,0,NA,0,NA
"294","1919-1","Duplo Promotional Set",1983,"Duplo","Pre-school",NA,"Normal","Polybag",0,"Promotional",4,1,49,0,NA,0,NA
"295","2401-1","Racer",1983,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",3,1,15,0,NA,0,NA
"296","2402-1","Police Car",1983,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",5,1,20,0,NA,0,NA
"297","2411-1","Camping",1983,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",11,2,19,0,NA,0,NA
"298","2634-1","Tip Truck",1983,"Duplo","Pre-school",NA,"Normal","Box",0,"Retail",7,1,105,0,NA,0,NA
"299","2646-1","Crane Set",1983,"Duplo","Pre-school",NA,"Normal","Box",0,"Retail",23,1,26,0,NA,0,NA
"300","2700-1","Train Set",1983,"Duplo","Pre-school","Trains","Normal","{Not specified}",0,"{Not specified}",31,1,193,0,NA,0,NA
"301","2705-1","Passenger Train",1983,"Duplo","Pre-school","Trains","Normal","{Not specified}",0,"{Not specified}",12,2,239,0,NA,0,NA
"302","3626-1","Roger Racoon and his Sports Car",1983,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",16,1,215,0,NA,0,NA
"303","3627-1","Bonnie Bunny",1983,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",18,1,240,0,NA,0,NA
"304","3637-1","Gertrude Goat the painter",1983,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",14,1,229,0,NA,0,NA
"305","3638-1","Fire Engine",1983,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",17,1,333,0,NA,0,NA
"306","3709-1","Henry Horse the carpenter",1983,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",2,1,267,0,NA,0,NA
"307","3710-1","Patrick Panda",1983,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",2,1,317,0,NA,0,NA
"308","3787-1","Hannah Hippopotamus the public gardener",1983,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",8,1,305,0,NA,0,NA
"309","3788-1","Paulette Poodles' Living Room",1983,"Fabuland","Junior",NA,"Normal","{Not specified}",0,"{Not specified}",12,1,306,0,NA,0,NA
"310","6002-1","Town Figures",1983,"Town","Modern day","Accessories","Normal","Blister pack",0,"Retail - limited",20,4,105,0,NA,0,NA
"311","6002-2","Castle Figures",1983,"Castle","Historical","Classic","Normal","Blister pack",0,"Retail - limited",22,4,142,0,NA,0,NA
"312","6307-1","Firemen",1983,"Town","Modern day","Accessories","Normal","Blister pack",0,"Retail - limited",22,4,188,0,NA,0,NA
"313","6371-1","Shell Service Station",1983,"Town","Modern day","Shops and Services","Normal","Box",0,"Retail",261,3,1838,4.2,NA,0,NA
"314","6374-1","Holiday Home",1983,"Town","Modern day","Leisure","Normal","Box",0,"Retail",249,2,2282,4.4,NA,0,NA
"315","6384-1","Police Station",1983,"Town","Modern day","Police","Normal","Box",0,"Retail",389,4,3439,4.1,NA,0,NA
"316","6606-1","Road Repair Set",1983,"Town","Modern day","Maintenance","Normal","Box",0,"Retail",27,1,2572,3.5,NA,0,NA
"317","6623-1","Police Car",1983,"Town","Modern day","Police","Normal","Box",0,"Retail",39,1,3849,3.8,NA,1,119.99
"318","6624-1","Delivery Van",1983,"Town","Modern day","Vehicles","Normal","Box",0,"Retail",41,1,3598,3.9,NA,0,NA
"319","6652-1","Construction Truck",1983,"Town","Modern day","Construction","Normal","Box",0,"Retail",44,1,2851,3.4,NA,0,NA
"320","6654-1","Motorcycle Transport",1983,"Town","Modern day","Vehicles","Normal","Box",0,"Retail",42,1,3558,3.8,NA,0,NA
"321","6683-1","Hamburger Stand",1983,"Town","Modern day","Shops and Services","Normal","Box",0,"Retail",69,2,2299,4.4,NA,0,NA
"322","6692-1","Tractor Trailer",1983,"Town","Modern day","Vehicles","Normal","Box",0,"Retail",96,1,2372,4.2,NA,0,NA
"323","6701-1","Minifig Pack",1983,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",36,6,1120,4.3,NA,0,NA
"324","6711-1","Minifig Pack",1983,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",24,4,188,0,NA,0,NA
"325","6803-1","Space Patrol",1983,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",25,1,3288,3.8,NA,0,NA
"326","6823-1","Surface Transport",1983,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",27,1,4452,3.6,NA,1,139.99
"327","6844-1","Sismobile",1983,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",46,1,2966,3.7,NA,0,NA
"328","6930-1","Space Supply Station",1983,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",206,4,3224,4.4,NA,0,NA
"329","6980-1","Galaxy Commander",1983,"Space","Action/Adventure","Classic","Normal","{Not specified}",0,"{Not specified}",443,5,2694,4.6,NA,0,NA
"330","7727-1","Freight Steam Train Set",1983,"Trains","Modern day","4.5/12V","Normal","Box",0,"Retail",570,2,472,0,NA,0,NA
"331","7755-1","Diesel Heavy Shunting Locomotive",1983,"Trains","Modern day","4.5/12V","Normal","Box",0,"Retail",164,1,529,4.2,NA,2,850
"332","7815-1","Passenger Carriage / Sleeper",1983,"Trains","Modern day","4.5/12V","Normal","Box",0,"Retail",228,2,700,4.3,NA,0,NA
"333","7819-1","Postal Container Wagon",1983,"Trains","Modern day","4.5/12V","Normal","Box",0,"Retail",183,1,734,4.1,NA,0,NA
"334","7821-1","Track & Lighting Maintenance Wagon",1983,"Trains","Modern day","4.5/12V","Normal","Box",0,"Retail - limited",90,2,735,3.7,NA,0,NA
"335","7824-1","Railway Station",1983,"Trains","Modern day","4.5/12V","Normal","Box",0,"Retail",478,9,1417,4.5,NA,0,NA
"336","7838-1","Freight Loading Depot",1983,"Trains","Modern day","4.5/12V","Normal","Box",0,"Retail",315,3,676,4.5,NA,0,NA
"337","7866-1","Remote Controlled Road Crossing 12V",1983,"Trains","Modern day","4.5/12V","Normal","Box",0,"Retail",191,1,1116,4.7,NA,0,NA
"338","15-1","Castle Minifigures",1984,"Castle","Historical","Classic","Normal","{Not specified}",0,"{Not specified}",10,6,54,0,NA,0,NA
"339","105-1","Mail Van",1984,"Town","Modern day","Special","Normal","Box",0,"Promotional",65,1,396,0,NA,0,NA
"340","801-4","Fabuland Characters",1984,"Fabuland","Junior",NA,"Normal","Other",0,"Retail - limited",NA,2,38,0,NA,0,NA
"341","1051-1","Basic Pack",1984,"Dacta","Educational",NA,"Normal","{Not specified}",0,"{Not specified}",402,6,51,0,NA,0,NA
"342","2055-1","Rocking Horse",1984,"Duplo","Pre-school","Baby","Normal","{Not specified}",0,"{Not specified}",2,1,31,0,NA,0,NA
"343","2345-1","Basic Set House",1984,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",15,2,33,0,NA,0,NA
"344","2355-1","Basic Set Vehicles",1984,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",25,2,38,0,NA,0,NA
"345","2375-1","Basic Set Town",1984,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",53,4,19,0,NA,0,NA
"346","2618-1","Deep Sea Diver",1984,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",2,1,119,0,NA,0,NA
"347","2619-1","Helicopter",1984,"Duplo","Pre-school",NA,"Normal","{Not specified}",0,"{Not specified}",2,1,118,0,NA,0,NA
